date,title,word
	激发群众热情，让基层文化服务更有延续性。文化服务不是一阵风的事，文化本身有着极强的持续性，我们总搞一些“运动式”服务，显然是无法满足当前人们群众日益增长的文化需求的。能否让群众“天天有文化”、“周周有文化”、“月月有文化”、直到“年年有文化”，是未来文化供给侧改革不得不思考的一个问题。激发群众的文化热情，让群众自己当自己的文化主角，是有效解决问题的关键。群众有了文化热情，愿意出资出力出人，不仅解决文化服务的一些硬件问题，也能够在文化服务的及时性、普遍性上有所突破。因此，增强文化服务的覆盖面，扩大受益人群，强化文化活动效果，还得靠群众自身。
	文化是温润人心的力量，决定着“思想强不强”;文化是民族精神的内核，决定着“精神富不富”。文化之功，如滴水穿石，而基层是文化的展现园地，基层文化强，则文化实力才有了厚实基础。务必要激发群众的热情，让群众成为文化发展的主体，激发其创造性、主动性和自觉性，才能走出基层文化供给侧改革的新思路，为群众带来更多的文化红利。
	同学们，作文需要勤学多练，望大家认真领会，多多练习，提高自己的作文写作水平。"
2018-06-28 09:16:51,2019国家公务员考试申论范文：放飞青春梦想 书写追梦人生,"	从毛泽东的“学不成名誓不还”到周恩来的“为中华之崛起而读书”，再到谭嗣同的“去留肝胆两昆仑”，在革命战争年代，青年怀揣理想，抛洒热血，撑起了民族自强的脊梁。在改革开放的新时期，青年依旧是国家发展的主力军，是民族复兴的希望所在。因此，青年人应主动作为，担当时代的重任，在中国特色社会主义的实践中放飞梦想，书写追梦人生。
	敢于担当，扎根基层。乡村教师支月英扎根于基层，用三十六年的坚守与付出，绚烂了两代人的青春;村官秦玥飞从“殿堂”走向田垄，为基层的老百姓找到了致富经;党的好干部廖俊波时刻惦记着基层的群众，用自己的“辛勤指数”换来了群众的“幸福指数”。基层是广阔天地，基层是实现人生价值的大舞台。做好基层工作，党的执政基础才会牢固，人民才会更有获得感。因此，青年人应急国家之所急，主动担当发展国家基层事业的重任，扎根基层，服务基层，为基层的发展注入“新鲜血液”，为基层事业的进步贡献自己的力量。
	志存高远，创新创业。“志不立,则如无舵之舟,无勒之马,漂荡奔逸,终亦何所底乎?”志向是一个人发展的方向，是前进的指路明灯，是青年干事创业的基础。但令人遗憾的是，在现代化进程加快的今天，很多的年轻人在多元价值观的冲击之下，没有树立远大的理想，游戏人生，不去创新，不愿拼闯。而这，不仅使青年人的青春褪去斑斓的色彩，徒留黑白，更会使得国家的发展缺乏创新创业的动力。因此，在大众创业，万众创新的时代背景下，青年人应当志存高远，主动投身于创新创业的时代浪潮之中，为国家的发展添砖加瓦。
	脚踏实地，增强本领。面对职业的低谷，中国女排用十二年的努力，再次谱写了属于自己的传奇;190次的失败，46年的辛勤耕耘，屠呦呦最终让青蒿素问世人间;从一民普通的装卸工到大国工匠，包起帆通过持续不断地学习成就了自我。“大鹏之举非一羽之轻，骐骥之速非一足之力”。梦想的实现不可能一蹴而就，脚踏实地，增强自我的本领才能书写属于自己的追梦人生。试想，如果中国女排的姑娘们不脚踏实地地训练，增强本领，她们的青春会如此绚烂吗?屠呦呦团队还能研发出拯救千万非洲儿童的青蒿素吗?包起帆还能实现人生的华丽逆转吗?显然难以做到。因此，青年人应当脚踏实地，练就真本领，用真本领让自己的青春出彩。
	习近平主席曾说过：“青年人是时代最灵敏的晴雨表，青年有理想，国家就有前途，民族就有希望。”在中国特色社会主义进入新时代的今天，广大的青年应该放飞青春理想，志存高远、脚踏实地，主动担当起时代的重任，将个人的梦想融入实现中国梦的伟大实践中去，以青春之我成就青春中国。"
2018-06-29 09:35:02,2019国家公务员考试申论范文：互联网+促进公共服务现代化,"	近年来，我国互联网市场风起云涌，用户规模空前，人们的生活方式和思想观念也由此产生巨变。基层政府直接服务于群众，面对日新月异的社会状况，旧有管理模式捉襟见肘。政府作为社会管理者，要跟上时代的脚步，就必须拥抱互联网，以此完善政府管理和公共服务。
	转变传统思维观念，落实信息资源共享。垃圾是放错位置的资源，反之亦然。政府手握经济、人口等海量信息，如果未得到充分利用，不啻于海量的数据垃圾。以深圳市某区为例，居民只凭一张身份证就能办好相关行政服务事项，办事做“无用功”现象大为减少，政府信息资源共享的益处可见一斑。利用互联网处理数据并进行广泛运用，表面上看是技术问题，实则是观念问题，政府当打破观念壁垒，推进各部门政务信息交换联通，实现信息资源共享。
	创新技术服务手段，完善基层工作机制。“天下难事，必作于易，天下大事，必作于细”，要发展“互联网+政府服务”，还需着眼于基层工作。为治理“中国式过马路”，深圳交警利用智能行人过街系统和人脸识别技术，破解违法当事人“耍赖”难题，工作新局面由此展开。利用互联网构建“服务型政府”，如果没有落实到街头的交警、城管等细枝末节，无异于血液只在主动脉流动，局部供血不足，长此以往，基层政府工作必将陷入僵局。因此，政府当运用互联网新技术，打通基层工作任督二脉，推动政府管理和公共服务工作精细化发展。
	搭建信息沟通桥梁，激发社会参与潜力。古语云，“知屋漏者在宇下，知政失者在草野”。要做好政府管理和公共服务工作，必须倾听社情民意，而互联网的发展实则为政府感知社会民生搭起了一座天桥。从“表叔”“房姐”到A市地铁使用不合格电缆事件，网络媒体已成为公众反映民情、实现监督的重要渠道。习近平曾言，运用网络了解民意、开展工作是新形势下领导干部做好工作的基本功。政府应当畅通微信、微博、网站等沟通渠道，尊重民意，回应舆情，通过政府与公众的良性互动，实现社会“共治”与“善治”。
	“苟日新，日日新，又日新”，互联网发展瞬息万变，政府要立于时代潮头，为社会提供完善的管理，为公众提供优质的服务，就必须勇敢展臂，拥抱互联网，以“互联网+”的理念，实现政府信息共享、基层工作创新、社会共治善治，以此助力全面小康社会的建成。"
2018-07-02 09:12:48,2019国家公务员考试申论范文：汲取仁智 奋铸华章,"	很多同学已经在着手进行申论考试的复习，很多同学在备考的时候发现，议论文写作成为短时间内比较难以突破的瓶颈，今天
	专家给同学们展示一篇申论范文，以期对同学们的复习有所启发。
